arquivo,conjunto
LA_E_6807028,treino
LA_E_6807029,treino
LA_E_6807048,treino
LA_E_6807054,teste
LA_E_6807099,treino
LA_E_6807109,treino
LA_E_6807125,validacao
LA_E_6807126,treino
LA_E_6807138,treino
LA_E_6807153,treino
LA_E_6807403,treino
LA_E_6807420,treino
LA_E_6807453,treino
LA_E_6807580,treino
LA_E_6807680,treino
LA_E_6807735,treino
LA_E_6807736,treino
LA_E_6807776,treino
LA_E_6807851,validacao
LA_E_6807860,treino
LA_E_6807861,treino
LA_E_6807902,treino
LA_E_6807947,treino
LA_E_6807967,treino
LA_E_6808132,teste
LA_E_6808149,treino
LA_E_6808244,validacao
LA_E_6808331,treino
LA_E_6808372,validacao
LA_E_6808553,teste
LA_E_6808603,treino
LA_E_6808667,teste
LA_E_6808707,treino
LA_E_6808731,validacao
LA_E_6808798,treino
LA_E_6808828,teste
LA_E_6808850,teste
LA_E_6808922,treino
LA_E_6808983,treino
LA_E_6809050,treino
LA_E_6809071,treino
LA_E_6809072,treino
LA_E_6809125,teste
LA_E_6809153,treino
LA_E_6809162,teste
LA_E_6809252,teste
LA_E_6809311,treino
LA_E_6809357,validacao
LA_E_6809406,treino
LA_E_6809433,treino
LA_E_6809584,treino
LA_E_6809610,treino
LA_E_6809685,treino
LA_E_6809691,treino
LA_E_6809773,treino
LA_E_6809844,treino
LA_E_6810088,treino
LA_E_6810091,validacao
LA_E_6810139,teste
LA_E_6810201,treino
LA_E_6810233,treino
LA_E_6810268,treino
LA_E_6810274,treino
LA_E_6810369,treino
LA_E_6810413,treino
LA_E_6810500,treino
LA_E_6810642,treino
LA_E_6810775,treino
LA_E_6810796,teste
LA_E_6810859,treino
LA_E_6810915,treino
LA_E_6810927,treino
LA_E_6810953,treino
LA_E_6811067,validacao
LA_E_6811085,treino
LA_E_6811114,treino
LA_E_6811120,treino
LA_E_6811136,treino
LA_E_6811156,treino
LA_E_6811256,treino
LA_E_6811319,teste
LA_E_6811415,treino
LA_E_6811501,validacao
LA_E_6811588,treino
LA_E_6811602,teste
LA_E_6811605,teste
LA_E_6811649,treino
LA_E_6811698,teste
LA_E_6811727,treino
LA_E_6811741,treino
LA_E_6811751,validacao
LA_E_6811851,teste
LA_E_6811919,treino
LA_E_6812081,treino
LA_E_6812116,treino
LA_E_6812208,treino
LA_E_6812230,validacao
LA_E_6812240,treino
LA_E_6812261,teste
LA_E_6812288,treino
LA_E_6812353,teste
LA_E_6812388,treino
LA_E_6812449,treino
LA_E_6812454,treino
LA_E_6812483,treino
LA_E_6812627,treino
LA_E_6812716,treino
LA_E_6812770,treino
LA_E_6812835,teste
LA_E_6812861,teste
LA_E_6812881,treino
LA_E_6812919,treino
LA_E_6813100,treino
LA_E_6813135,teste
LA_E_6813162,validacao
LA_E_6813196,treino
LA_E_6813295,validacao
LA_E_6813308,treino
LA_E_6813378,treino
LA_E_6813480,validacao
LA_E_6813497,treino
LA_E_6813511,treino
LA_E_6813521,treino
LA_E_6813567,treino
LA_E_6813649,teste
LA_E_6813681,treino
LA_E_6813719,treino
LA_E_6813721,treino
LA_E_6813750,treino
LA_E_6813908,treino
LA_E_6813936,treino
LA_E_6813969,teste
LA_E_6813992,validacao
LA_E_6813998,treino
LA_E_6814079,teste
LA_E_6814086,validacao
LA_E_6814219,teste
LA_E_6814238,treino
LA_E_6814325,treino
LA_E_6814444,treino
LA_E_6814522,validacao
LA_E_6814525,teste
LA_E_6814566,treino
LA_E_6814589,treino
LA_E_6814726,validacao
LA_E_6814730,validacao
LA_E_6814796,treino
LA_E_6814840,treino
LA_E_6814997,teste
LA_E_6815025,treino
LA_E_6815034,treino
LA_E_6815078,treino
LA_E_6815096,treino
LA_E_6815127,validacao
LA_E_6815137,treino
LA_E_6815210,treino
LA_E_6815237,teste
LA_E_6815253,teste
LA_E_6815466,teste
LA_E_6815481,treino
LA_E_6815498,validacao
LA_E_6815528,teste
LA_E_6815572,treino
LA_E_6815580,teste
LA_E_6815619,treino
LA_E_6815663,teste
LA_E_6815672,treino
LA_E_6815710,treino
LA_E_6815755,treino
LA_E_6815810,treino
LA_E_6815838,treino
LA_E_6815845,validacao
LA_E_6815865,treino
LA_E_6815871,treino
LA_E_6815960,teste
LA_E_6816024,treino
LA_E_6816113,treino
LA_E_6816132,validacao
LA_E_6816136,treino
LA_E_6816162,treino
LA_E_6816213,validacao
LA_E_6816232,treino
LA_E_6816247,treino
LA_E_6816390,treino
LA_E_6816394,treino
LA_E_6816410,treino
LA_E_6816447,treino
LA_E_6816641,treino
LA_E_6816671,treino
LA_E_6816687,treino
LA_E_6816691,treino
LA_E_6816700,teste
LA_E_6816714,teste
LA_E_6816840,treino
LA_E_6816849,validacao
LA_E_6816864,treino
LA_E_6816868,validacao
LA_E_6816883,treino
LA_E_6816908,treino
LA_E_6816911,treino
LA_E_6816917,teste
LA_E_6816954,treino
LA_E_6816988,treino
LA_E_6817002,treino
LA_E_6817075,treino
LA_E_6817083,validacao
LA_E_6817154,treino
LA_E_6817170,validacao
LA_E_6817180,treino
LA_E_6817196,treino
LA_E_6817203,treino
LA_E_6817206,validacao
LA_E_6817291,treino
LA_E_6817295,treino
LA_E_6817327,treino
LA_E_6817371,treino
LA_E_6817399,validacao
LA_E_6817400,treino
LA_E_6817443,teste
LA_E_6817492,treino
LA_E_6817511,treino
LA_E_6817603,treino
LA_E_6817608,treino
LA_E_6817697,treino
LA_E_6817795,treino
LA_E_6817797,teste
LA_E_6817802,treino
LA_E_6817815,validacao
LA_E_6817818,validacao
LA_E_6817834,treino
LA_E_6817845,treino
LA_E_6817848,treino
LA_E_6817881,treino
LA_E_6818051,treino
LA_E_6818057,treino
LA_E_6818096,validacao
LA_E_6818212,treino
LA_E_6818215,treino
LA_E_6818217,teste
LA_E_6818260,treino
LA_E_6818277,treino
LA_E_6818298,treino
LA_E_6818348,treino
LA_E_6818549,treino
LA_E_6818565,treino
LA_E_6818585,treino
LA_E_6818616,validacao
LA_E_6818632,treino
LA_E_6818640,treino
LA_E_6818655,treino
LA_E_6818711,validacao
LA_E_6818734,treino
LA_E_6818747,treino
LA_E_6818868,validacao
LA_E_6818880,treino
LA_E_6818930,treino
LA_E_6818939,treino
LA_E_6818949,validacao
LA_E_6818955,treino
LA_E_6818967,validacao
LA_E_6819012,treino
LA_E_6819190,validacao
LA_E_6819216,teste
LA_E_6819259,teste
LA_E_6819410,treino
LA_E_6819420,treino
LA_E_6819437,treino
LA_E_6819521,treino
LA_E_6819523,treino
LA_E_6819618,treino
LA_E_6819619,treino
LA_E_6819661,teste
LA_E_6819736,treino
LA_E_6819822,teste
LA_E_6819830,treino
LA_E_6819860,treino
LA_E_6819867,treino
LA_E_6819915,treino
LA_E_6820070,teste
LA_E_6820097,teste
LA_E_6820241,treino
LA_E_6820273,treino
LA_E_6820333,teste
LA_E_6820345,teste
LA_E_6820351,treino
LA_E_6820355,treino
LA_E_6820361,treino
LA_E_6820383,validacao
LA_E_6820481,treino
LA_E_6820553,treino
LA_E_6820622,treino
LA_E_6820654,treino
LA_E_6820685,treino
LA_E_6820727,teste
LA_E_6820757,treino
LA_E_6820783,treino
LA_E_6820795,teste
LA_E_6820799,treino
LA_E_6820864,validacao
LA_E_6820867,treino
LA_E_6820884,treino
LA_E_6820901,treino
LA_E_6820902,treino
LA_E_6820923,teste
LA_E_6820933,treino
LA_E_6820996,validacao
LA_E_6821057,treino
LA_E_6821066,treino
LA_E_6821132,teste
LA_E_6821140,validacao
LA_E_6821187,teste
LA_E_6821205,treino
LA_E_6821228,treino
LA_E_6821269,treino
LA_E_6821279,treino
LA_E_6821332,treino
LA_E_6821435,treino
LA_E_6821456,teste
LA_E_6821489,teste
LA_E_6821557,treino
LA_E_6821567,treino
LA_E_6821625,teste
LA_E_6821636,treino
LA_E_6821665,treino
LA_E_6821668,treino
LA_E_6821817,teste
LA_E_6821849,teste
LA_E_6821905,teste
LA_E_6822008,treino
LA_E_6822034,treino
LA_E_6822035,treino
LA_E_6822128,treino
LA_E_6822160,treino
LA_E_6822227,treino
LA_E_6822298,treino
LA_E_6822319,treino
LA_E_6822361,treino
LA_E_6822376,treino
LA_E_6822396,treino
LA_E_6822400,treino
LA_E_6822405,treino
LA_E_6822412,validacao
LA_E_6822452,treino
LA_E_6822509,teste
LA_E_6822636,treino
LA_E_6822687,treino
LA_E_6822700,treino
LA_E_6822713,teste
LA_E_6822750,teste
LA_E_6822751,treino
LA_E_6822755,treino
LA_E_6822788,treino
LA_E_6822790,treino
LA_E_6822801,treino
LA_E_6822963,treino
LA_E_6822977,treino
LA_E_6823038,treino
LA_E_6823080,validacao
LA_E_6823127,treino
LA_E_6823161,teste
LA_E_6823167,teste
LA_E_6823187,validacao
LA_E_6823334,treino
LA_E_6823391,treino
LA_E_6823460,treino
LA_E_6823469,treino
LA_E_6823518,treino
LA_E_6823562,treino
LA_E_6823581,treino
LA_E_6823647,treino
LA_E_6823780,treino
LA_E_6823799,treino
LA_E_6823800,treino
LA_E_6823844,treino
LA_E_6823872,treino
LA_E_6823877,teste
LA_E_6823891,teste
LA_E_6824165,validacao
LA_E_6824177,treino
LA_E_6824189,treino
LA_E_6824193,validacao
LA_E_6824287,treino
LA_E_6824614,teste
LA_E_6824736,treino
LA_E_6824765,treino
LA_E_6824868,treino
LA_E_6824958,treino
LA_E_6824967,treino
LA_E_6825003,treino
LA_E_6825006,treino
LA_E_6825054,teste
LA_E_6825061,treino
LA_E_6825083,validacao
LA_E_6825158,treino
LA_E_6825161,treino
LA_E_6825176,validacao
LA_E_6825177,validacao
LA_E_6825253,treino
LA_E_6825270,treino
LA_E_6825374,treino
LA_E_6825423,teste
LA_E_6825436,teste
LA_E_6825474,treino
LA_E_6825481,teste
LA_E_6825541,treino
LA_E_6825545,treino
LA_E_6825574,treino
LA_E_6825603,treino
LA_E_6825615,treino
LA_E_6825651,validacao
LA_E_6825666,treino
LA_E_6825698,treino
LA_E_6825771,treino
LA_E_6825816,teste
LA_E_6825921,treino
LA_E_6825930,treino
LA_E_6825943,validacao
LA_E_6826024,treino
LA_E_6826105,treino
LA_E_6826170,validacao
LA_E_6826186,treino
LA_E_6826189,treino
LA_E_6826247,teste
LA_E_6826283,treino
LA_E_6826292,validacao
LA_E_6826316,teste
LA_E_6826370,treino
LA_E_6826389,teste
LA_E_6826399,treino
LA_E_6826432,validacao
LA_E_6826536,treino
LA_E_6826643,teste
LA_E_6826652,treino
LA_E_6826662,validacao
LA_E_6826689,validacao
LA_E_6826700,treino
LA_E_6826713,treino
LA_E_6826751,treino
LA_E_6826827,treino
LA_E_6826853,treino
LA_E_6826914,treino
LA_E_6826971,treino
LA_E_6827074,teste
LA_E_6827137,treino
LA_E_6827140,validacao
LA_E_6827196,treino
LA_E_6827359,treino
LA_E_6827406,treino
LA_E_6827432,validacao
LA_E_6827447,validacao
LA_E_6827469,treino
LA_E_6827486,treino
LA_E_6827498,treino
LA_E_6827547,treino
LA_E_6827570,treino
LA_E_6827642,treino
LA_E_6827652,teste
LA_E_6827731,treino
LA_E_6827966,treino
LA_E_6828141,treino
LA_E_6828160,treino
LA_E_6828249,treino
LA_E_6828311,treino
LA_E_6828315,treino
LA_E_6828343,treino
LA_E_6828441,validacao
LA_E_6828508,treino
LA_E_6828522,treino
LA_E_6828538,teste
LA_E_6828545,treino
LA_E_6828550,treino
LA_E_6828593,treino
LA_E_6828642,teste
LA_E_6828661,treino
LA_E_6828680,treino
LA_E_6828694,treino
LA_E_6828701,treino
LA_E_6828726,teste
LA_E_6828773,validacao
LA_E_6828791,validacao
LA_E_6828795,teste
LA_E_6828801,treino
LA_E_6828886,treino
LA_E_6828918,teste
LA_E_6828959,treino
LA_E_6829005,treino
LA_E_6829051,treino
LA_E_6829091,teste
LA_E_6829124,treino
LA_E_6829152,treino
LA_E_6829207,treino
LA_E_6829244,treino
LA_E_6829290,treino
LA_E_6829299,validacao
LA_E_6829348,teste
LA_E_6829388,treino
LA_E_6829470,treino
LA_E_6829546,treino
LA_E_6829568,treino
LA_E_6829577,treino
LA_E_6829603,treino
LA_E_6829612,treino
LA_E_6829644,validacao
LA_E_6829706,treino
LA_E_6829873,teste
LA_E_6829884,treino
LA_E_6829994,treino
LA_E_6830027,treino
LA_E_6830075,treino
LA_E_6830110,validacao
LA_E_6830129,treino
LA_E_6830170,treino
LA_E_6830232,treino
LA_E_6830261,treino
LA_E_6830281,treino
LA_E_6830379,treino
LA_E_6830412,teste
LA_E_6830436,treino
LA_E_6830460,treino
LA_E_6830554,treino
LA_E_6830576,validacao
LA_E_6830604,treino
LA_E_6830687,treino
LA_E_6830749,treino
LA_E_6830767,treino
LA_E_6830790,validacao
LA_E_6830858,treino
LA_E_6830928,treino
LA_E_6830944,treino
LA_E_6831004,validacao
LA_E_6831029,treino
LA_E_6831073,treino
LA_E_6831104,treino
LA_E_6831181,treino
LA_E_6831214,treino
LA_E_6831227,treino
LA_E_6831253,teste
LA_E_6831319,teste
LA_E_6831347,teste
LA_E_6831379,treino
LA_E_6831638,treino
LA_E_6831650,treino
LA_E_6831668,validacao
LA_E_6831715,teste
LA_E_6831719,teste
LA_E_6831826,treino
LA_E_6831837,treino
LA_E_6831838,validacao
LA_E_6831921,treino
LA_E_6831972,treino
LA_E_6832018,teste
LA_E_6832087,validacao
LA_E_6832158,treino
LA_E_6832189,treino
LA_E_6832221,treino
LA_E_6832378,treino
LA_E_6832394,treino
LA_E_6832486,teste
LA_E_6832489,treino
LA_E_6832555,treino
LA_E_6832578,treino
LA_E_6832581,teste
LA_E_6832632,treino
LA_E_6832714,treino
LA_E_6832717,treino
LA_E_6832828,treino
LA_E_6832844,treino
LA_E_6832888,treino
LA_E_6832945,treino
LA_E_6832991,treino
LA_E_6833074,treino
LA_E_6833120,treino
LA_E_6833192,treino
LA_E_6833221,treino
LA_E_6833295,validacao
LA_E_6833297,treino
LA_E_6833329,treino
LA_E_6833359,teste
LA_E_6833364,treino
LA_E_6833385,teste
LA_E_6833418,treino
LA_E_6833499,validacao
LA_E_6833526,treino
LA_E_6833625,treino
LA_E_6833634,treino
LA_E_6833636,treino
LA_E_6833717,treino
LA_E_6833811,treino
LA_E_6833829,teste
LA_E_6833856,validacao
LA_E_6833899,treino
LA_E_6833927,treino
LA_E_6833972,treino
LA_E_6834020,validacao
LA_E_6834068,treino
LA_E_6834137,treino
LA_E_6834164,treino
LA_E_6834176,teste
LA_E_6834270,treino
LA_E_6834351,teste
LA_E_6834473,teste
LA_E_6834492,treino
LA_E_6834503,treino
LA_E_6834570,treino
LA_E_6834648,treino
LA_E_6834713,teste
LA_E_6834737,teste
LA_E_6834787,validacao
LA_E_6834879,validacao
LA_E_6834890,treino
LA_E_6834952,treino
LA_E_6835028,treino
LA_E_6835077,treino
LA_E_6835098,treino
LA_E_6835173,treino
LA_E_6835186,treino
LA_E_6835195,validacao
LA_E_6835222,treino
LA_E_6835250,treino
LA_E_6835257,treino
LA_E_6835376,teste
LA_E_6835444,treino
LA_E_6835477,treino
LA_E_6835523,treino
LA_E_6835555,treino
LA_E_6835734,validacao
LA_E_6835745,teste
LA_E_6835773,validacao
LA_E_6835802,treino
LA_E_6835807,treino
LA_E_6835834,treino
LA_E_6835837,validacao
LA_E_6835842,treino
LA_E_6835924,validacao
LA_E_6835949,treino
LA_E_6836013,treino
LA_E_6836019,treino
LA_E_6836023,validacao
LA_E_6836102,treino
LA_E_6836196,treino
LA_E_6836198,treino
LA_E_6836259,treino
LA_E_6836283,treino
LA_E_6836388,treino
LA_E_6836392,validacao
LA_E_6836400,teste
LA_E_6836442,treino
LA_E_6836467,teste
LA_E_6836559,validacao
LA_E_6836668,teste
LA_E_6836692,teste
LA_E_6836725,treino
LA_E_6836751,teste
LA_E_6836776,treino
LA_E_6836879,treino
LA_E_6836914,teste
LA_E_6836954,treino
LA_E_6836965,validacao
LA_E_6837021,treino
LA_E_6837039,validacao
LA_E_6837052,validacao
LA_E_6837178,treino
LA_E_6837237,treino
LA_E_6837253,treino
LA_E_6837262,teste
LA_E_6837280,treino
LA_E_6837395,treino
LA_E_6837402,treino
LA_E_6837413,treino
LA_E_6837431,treino
LA_E_6837630,treino
LA_E_6837662,treino
LA_E_6837855,treino
LA_E_6837886,treino
LA_E_6837903,treino
LA_E_6837997,treino
LA_E_6838154,teste
LA_E_6838259,treino
LA_E_6838270,treino
LA_E_6838300,treino
LA_E_6838327,treino
LA_E_6838341,treino
LA_E_6838385,treino
LA_E_6838442,teste
LA_E_6838467,treino
LA_E_6838490,treino
LA_E_6838507,treino
LA_E_6838521,treino
LA_E_6838586,treino
LA_E_6838632,treino
LA_E_6838700,treino
LA_E_6838745,validacao
LA_E_6838879,treino
LA_E_6838890,treino
LA_E_6838919,validacao
LA_E_6838943,treino
LA_E_6838951,treino
LA_E_6838980,treino
LA_E_6839125,treino
LA_E_6839127,treino
LA_E_6839137,teste
LA_E_6839193,treino
LA_E_6839239,validacao
LA_E_6839273,treino
LA_E_6839277,treino
LA_E_6839290,treino
LA_E_6839299,treino
LA_E_6839420,treino
LA_E_6839528,treino
LA_E_6839587,teste
LA_E_6839596,teste
LA_E_6839604,treino
LA_E_6839661,treino
LA_E_6839678,treino
LA_E_6839688,treino
LA_E_6839693,validacao
LA_E_6839872,validacao
LA_E_6839874,treino
LA_E_6839882,validacao
LA_E_6839885,treino
LA_E_6839920,treino
LA_E_6839929,validacao
LA_E_6839955,treino
LA_E_6840163,validacao
LA_E_6840192,treino
LA_E_6840263,treino
LA_E_6840271,treino
LA_E_6840380,treino
LA_E_6840417,treino
LA_E_6840456,teste
LA_E_6840467,teste
LA_E_6840691,treino
LA_E_6840696,treino
LA_E_6840733,treino
LA_E_6840872,treino
LA_E_6840873,validacao
LA_E_6840874,teste
LA_E_6840937,treino
LA_E_6840938,treino
LA_E_6841027,treino
LA_E_6841054,treino
LA_E_6841163,treino
LA_E_6841249,treino
LA_E_6841305,treino
LA_E_6841341,validacao
LA_E_6841373,validacao
LA_E_6841459,validacao
LA_E_6841479,teste
LA_E_6841618,treino
LA_E_6841838,validacao
LA_E_6841910,treino
LA_E_6841966,teste
LA_E_6841981,teste
LA_E_6842028,treino
LA_E_6842098,treino
LA_E_6842143,treino
LA_E_6842151,treino
LA_E_6842163,treino
LA_E_6842245,treino
LA_E_6842276,treino
LA_E_6842280,treino
LA_E_6842382,treino
LA_E_6842418,treino
LA_E_6842442,teste
LA_E_6842478,treino
LA_E_6842499,teste
LA_E_6842549,treino
LA_E_6842593,validacao
LA_E_6842674,treino
LA_E_6842703,treino
LA_E_6842782,treino
LA_E_6842822,teste
LA_E_6842884,treino
LA_E_6842918,treino
LA_E_6842980,treino
LA_E_6843001,treino
LA_E_6843113,treino
LA_E_6843148,treino
LA_E_6843261,treino
LA_E_6843312,validacao
LA_E_6843313,treino
LA_E_6843382,validacao
LA_E_6843516,treino
LA_E_6843567,teste
LA_E_6843684,treino
LA_E_6843731,teste
LA_E_6843750,teste
LA_E_6843828,treino
LA_E_6843993,treino
LA_E_6844048,treino
LA_E_6844068,treino
LA_E_6844071,teste
LA_E_6844081,validacao
LA_E_6844091,treino
LA_E_6844268,treino
LA_E_6844270,treino
LA_E_6844316,treino
LA_E_6844325,treino
LA_E_6844396,treino
LA_E_6844410,treino
LA_E_6844448,treino
LA_E_6844480,treino
LA_E_6844547,treino
LA_E_6844564,treino
LA_E_6844686,treino
LA_E_6844714,treino
LA_E_6844761,treino
LA_E_6844803,validacao
LA_E_6844808,treino
LA_E_6844857,validacao
LA_E_6844931,treino
LA_E_6844987,treino
LA_E_6845027,validacao
LA_E_6845137,treino
LA_E_6845160,treino
LA_E_6845229,treino
LA_E_6845290,validacao
LA_E_6845297,validacao
LA_E_6845402,treino
LA_E_6845414,treino
LA_E_6845688,treino
LA_E_6845766,treino
LA_E_6845802,validacao
LA_E_6845806,treino
LA_E_6845902,teste
LA_E_6845925,treino
LA_E_6846128,treino
LA_E_6846164,treino
LA_E_6846213,teste
LA_E_6846278,treino
LA_E_6846282,treino
LA_E_6846290,treino
LA_E_6846295,treino
LA_E_6846322,validacao
LA_E_6846390,treino
LA_E_6846401,treino
LA_E_6846546,treino
LA_E_6846574,treino
LA_E_6846644,treino
LA_E_6846650,treino
LA_E_6846664,teste
LA_E_6846695,treino
LA_E_6846802,treino
LA_E_6846886,validacao
LA_E_6846896,treino
LA_E_6846921,treino
LA_E_6846936,treino
LA_E_6846943,treino
LA_E_6847172,validacao
LA_E_6847288,treino
LA_E_6847333,treino
LA_E_6847337,treino
LA_E_6847410,treino
LA_E_6847478,teste
LA_E_6847517,treino
LA_E_6847555,treino
LA_E_6847565,treino
LA_E_6847655,treino
LA_E_6847695,treino
LA_E_6847727,treino
LA_E_6847738,treino
LA_E_6847752,validacao
LA_E_6847769,validacao
LA_E_6847821,treino
LA_E_6847914,validacao
LA_E_6847925,validacao
LA_E_6847936,validacao
LA_E_6847982,treino
LA_E_6848081,validacao
LA_E_6848226,treino
LA_E_6848330,validacao
LA_E_6848332,teste
LA_E_6848334,treino
LA_E_6848375,treino
LA_E_6848413,treino
LA_E_6848558,teste
LA_E_6848564,teste
LA_E_6848574,treino
LA_E_6848600,teste
LA_E_6848616,validacao
LA_E_6848684,treino
LA_E_6848765,treino
LA_E_6848996,treino
LA_E_6849052,treino
LA_E_6849186,treino
LA_E_6849220,treino
LA_E_6849352,treino
LA_E_6849382,validacao
LA_E_6849437,treino
LA_E_6849522,treino
LA_E_6849564,treino
LA_E_6849720,treino
LA_E_6849865,teste
LA_E_6849879,treino
LA_E_6849904,treino
LA_E_6849915,treino
LA_E_6849935,validacao
LA_E_6849950,validacao
LA_E_6849990,treino
LA_E_6850035,treino
LA_E_6850048,treino
LA_E_6850168,treino
LA_E_6850281,treino
LA_E_6850339,treino
LA_E_6850393,treino
LA_E_6850483,treino
LA_E_6850517,treino
LA_E_6850599,treino
LA_E_6850621,treino
LA_E_6850648,treino
LA_E_6850666,treino
LA_E_6850678,treino
LA_E_6850727,validacao
LA_E_6850754,treino
LA_E_6850850,teste
LA_E_6850869,treino
LA_E_6851023,validacao
LA_E_6851118,treino
LA_E_6851146,validacao
LA_E_6851209,treino
LA_E_6851310,teste
LA_E_6851418,validacao
LA_E_6851423,teste
LA_E_6851453,treino
LA_E_6851482,treino
LA_E_6851485,validacao
LA_E_6851492,treino
LA_E_6851557,teste
LA_E_6851606,validacao
LA_E_6851640,treino
LA_E_6851660,validacao
LA_E_6851671,treino
LA_E_6851684,validacao
LA_E_6851896,validacao
LA_E_6851967,treino
LA_E_6851977,treino
LA_E_6852045,treino
LA_E_6852083,treino
LA_E_6852132,treino
LA_E_6852161,treino
LA_E_6852236,treino
LA_E_6852335,treino
LA_E_6852354,treino
LA_E_6852371,treino
LA_E_6852429,teste
LA_E_6852493,treino
LA_E_6852497,treino
LA_E_6852511,treino
LA_E_6852531,teste
LA_E_6852546,treino
LA_E_6852573,treino
LA_E_6852576,validacao
LA_E_6852631,treino
LA_E_6852654,treino
LA_E_6852818,teste
LA_E_6852826,validacao
LA_E_6852831,treino
LA_E_6852888,treino
LA_E_6852913,treino
LA_E_6852916,treino
LA_E_6852931,treino
LA_E_6852956,validacao
LA_E_6852977,validacao
LA_E_6853071,treino
LA_E_6853210,validacao
LA_E_6853498,treino
LA_E_6853549,treino
LA_E_6853643,teste
LA_E_6853743,validacao
LA_E_6853955,teste
LA_E_6853963,treino
LA_E_6854020,treino
LA_E_6854065,teste
LA_E_6854114,treino
LA_E_6854196,treino
LA_E_6854217,teste
LA_E_6854272,teste
LA_E_6854348,treino
LA_E_6854388,teste
LA_E_6854516,validacao
LA_E_6854520,treino
LA_E_6854562,treino
LA_E_6854590,treino
LA_E_6854659,treino
LA_E_6854699,treino
LA_E_6854702,validacao
LA_E_6854818,treino
LA_E_6854826,treino
LA_E_6855047,treino
LA_E_6855080,treino
LA_E_6855106,treino
LA_E_6855127,treino
LA_E_6855161,treino
LA_E_6855183,treino
LA_E_6855186,treino
LA_E_6855187,treino
LA_E_6855271,treino
LA_E_6855302,treino
LA_E_6855327,teste
LA_E_6855343,treino
LA_E_6855363,treino
LA_E_6855397,treino
LA_E_6855557,treino
LA_E_6855570,treino
LA_E_6855720,treino
LA_E_6855803,treino
LA_E_6855950,treino
LA_E_6855983,treino
LA_E_6855994,treino
LA_E_6856040,treino
LA_E_6856154,validacao
LA_E_6856155,treino
LA_E_6856183,treino
LA_E_6856205,treino
LA_E_6856267,treino
LA_E_6856370,treino
LA_E_6856373,treino
LA_E_6856423,treino
LA_E_6856447,teste
LA_E_6856452,treino
LA_E_6856458,treino
LA_E_6856482,validacao
LA_E_6856504,validacao
LA_E_6856551,treino
LA_E_6856584,teste
LA_E_6856659,treino
LA_E_6856680,treino
LA_E_6856897,validacao
LA_E_6857020,treino
LA_E_6857039,treino
LA_E_6857042,treino
LA_E_6857087,treino
LA_E_6857207,treino
LA_E_6857293,treino
LA_E_6857313,treino
LA_E_6857335,treino
LA_E_6857394,treino
LA_E_6857396,validacao
LA_E_6857537,validacao
LA_E_6857645,treino
LA_E_6857648,validacao
LA_E_6857673,validacao
LA_E_6857676,treino
LA_E_6857711,teste
LA_E_6857719,teste
LA_E_6857773,treino
LA_E_6857819,treino
LA_E_6857900,treino
LA_E_6857958,treino
LA_E_6858017,treino
LA_E_6858040,treino
LA_E_6858076,validacao
LA_E_6858135,validacao
LA_E_6858164,validacao
LA_E_6858206,treino
LA_E_6858230,treino
LA_E_6858344,treino
LA_E_6858420,validacao
LA_E_6858431,treino
LA_E_6858470,treino
LA_E_6858497,treino
LA_E_6858541,treino
LA_E_6858633,treino
LA_E_6858690,treino
LA_E_6858731,teste
LA_E_6858783,treino
LA_E_6858801,treino
